Country,Category,Player,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Matches
Qatar,all_competitions,Ró-Ró,DF,35-312,11.7,2,4.0,3.0,75.0,0.41,0.31,0.5,0.67,0,0,Matches
Qatar,all_competitions,Lucas Mendes,DF,35-346,11.0,1,8.0,4.0,50.0,0.73,0.37,0.13,0.25,0,0,Matches
Qatar,all_competitions,Boualem Khoukhi,DF,35-340,10.5,2,11.0,4.0,36.4,1.24,0.45,0.18,0.5,0,0,Matches
Qatar,all_competitions,Jassem Gaber,MF,24-114,8.6,0,6.0,1.0,16.7,0.85,0.14,0.0,0.0,0,0,Matches
Qatar,all_competitions,Tarek Salman,DF,28-191,8.4,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Edmilson Junior,FW,31-299,8.1,0,13.0,4.0,30.8,1.97,0.61,0.0,0.0,0,0,Matches
Qatar,all_competitions,Mostafa Meshaal,MF,25-078,5.9,2,1.0,0.0,0.0,0.17,0.0,2.0,,0,0,Matches
Qatar,all_competitions,Assim Madibo,MF,29-235,5.5,0,1.0,0.0,0.0,0.21,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Ahmed Al Rawi,FW,22-015,5.2,3,7.0,3.0,42.9,1.35,0.58,0.43,1.0,0,0,Matches
Qatar,all_competitions,Abdulaziz Hatem,MF,36-164,5.1,0,4.0,0.0,0.0,0.78,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Ismaeel Mohammad,"DF,MF",36-070,5.1,0,2.0,0.0,0.0,0.39,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Mahmoud Abunada,GK,26-129,5.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Ahmed Al-Ganehi,FW,25-265,5.0,1,8.0,4.0,50.0,1.6,0.8,0.13,0.25,0,0,Matches
Qatar,all_competitions,Ibrahim Al Hassan,"MF,FW",20-231,4.9,2,9.0,3.0,33.3,1.83,0.61,0.22,0.67,0,0,Matches
Qatar,all_competitions,Yusuf Abdurisag,FW,26-312,4.3,1,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Karim Boudiaf,"DF,MF",35-271,4.0,0,2.0,0.0,0.0,0.63,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Mohammed Waad,"MF,DF",26-269,4.0,0,1.0,0.0,0.0,0.25,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Ayoub Al-Oui,DF,21-095,3.6,0,2.0,0.0,0.0,0.87,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Issa Laye,MF,28-174,2.7,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Mohamed Manai,DF,23-232,2.6,0,1.0,0.0,0.0,0.47,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Abdurahman Mostafa,MF,29-070,2.5,0,5.0,0.0,0.0,2.01,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Ahmed Suhail,DF,27-126,2.3,1,2.0,1.0,50.0,0.86,0.43,0.5,1.0,0,0,Matches
Qatar,all_competitions,Abdelkarim Hassan,DF,32-290,2.2,0,5.0,1.0,20.0,2.27,0.45,0.0,0.0,0,0,Matches
Qatar,all_competitions,Bassam Al-Rawi,"MF,DF",28-180,2.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Abdalla Yousif,DF,24-065,2.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Ahmed Alaaeldin,FW,33-134,2.1,2,4.0,3.0,75.0,2.98,2.23,0.25,0.33,1,1,Matches
Qatar,all_competitions,Yousef Aymen,DF,27-085,2.0,1,,,,,,,,0,0,Matches
Qatar,all_competitions,Sultan Al-Brake,DF,30-068,2.0,0,2.0,1.0,50.0,1.03,0.51,0.0,0.0,0,0,Matches
Qatar,all_competitions,Murad Naji Hussein,MF,35-002,1.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Abdullah Al Ahrak,MF,29-035,1.8,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Naif Al-Hadhrami,MF,24-331,1.8,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Hassan Al-Haydos,"FW,MF",35-185,1.7,1,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Mohammed Muntari,FW,32-176,1.6,0,4.0,1.0,25.0,2.43,0.61,0.0,0.0,0,0,Matches
Qatar,all_competitions,Abdulla Al Yazidi,"MF,FW",24-078,1.4,0,2.0,0.0,0.0,1.4,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Al-Hashmi Al-Hussain,MF,22-303,1.3,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Salah Zakaria,GK,27-051,1.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Tameem Mansour,FW,23-252,1.2,1,,,,,,,,0,0,Matches
Qatar,all_competitions,Mohamed Aiash,DF,25-107,1.0,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Yousef Marei,DF,19-132,1.0,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Saad Al Sheeb,GK,36-115,1.0,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Mohamed Khaled,MF,21-139,1.0,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Tahsin Jamshid,FW,19-363,0.9,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Mahdi Salem,MF,22-071,0.9,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Nabil Irfan,DF,22-127,0.8,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Hazem Ahmed,MF,28-132,0.7,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Amro Surag,MF,28-067,0.6,0,1.0,0.0,0.0,1.61,0.0,0.0,,0,0,Matches
Qatar,all_competitions,Khaled Ali,MF,24-252,0.5,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Ali Nader,GK,21-199,0.5,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Abdullah Marafee,DF,34-062,0.5,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Al-Mahdi Ali Mukhtar,DF,34-104,0.5,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Shehab Mamdouh,GK,26-057,0.5,0,,,,,,,,0,0,Matches
Qatar,all_competitions,Sebastián Soria,FW,42-218,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Qatar,all_competitions,Rayyan Al Ali,DF,20-080,0.1,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohamed Kanno,MF,31-265,3.9,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Saud Abdulhamid,"DF,MF",26-331,3.4,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Al-Owais,GK,34-247,3.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Firas Al-Buraikan,FW,26-031,2.6,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Musab Al Juwayr,MF,22-359,2.3,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulelah Al-Amri,DF,29-150,2.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Abdullah Al-Hamdan,FW,26-274,2.2,2,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Nawaf Boushal,DF,26-271,2.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Khalid Al Ghannam,"MF,FW",25-218,1.9,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Abdullah Al-Khaibari,MF,29-302,1.8,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Ali Lajami,DF,30-051,1.7,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Nasser Al-Dawsari,MF,27-177,1.7,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Moteb Al-Harbi,DF,26-114,1.7,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Abu Al-Shamat,"MF,FW",23-307,1.6,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Salem Al-Dawsari,"MF,FW",34-299,1.6,1,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Ziyad Al Johani,MF,24-215,1.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Hassan Kadesh,DF,33-281,1.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Hassan Al Tambakti,DF,27-125,1.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Ayman Yahya,MF,25-031,1.7,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Sultan Mendash,MF,31-240,1.7,2,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Marwan Al Sahafi,MF,22-117,1.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Rayan Hamidou,DF,24-062,1.3,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Jehad Thakri,DF,24-328,1.2,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Naif Masoud,MF,25-098,1.2,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Salman Al-Faraj,MF,36-317,1.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Nawaf Al Aqidi,GK,26-035,1.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Muteb Al Mufarrij,DF,29-300,1.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Ahmed Al-Kassar,GK,35-037,0.7,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulaziz Al Elewai,MF,22-123,0.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Ali Majrashi,DF,26-255,0.9,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Saleh Al-Shehri,FW,32-225,0.8,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Alaa Al Hejji,MF,30-193,0.8,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Khalifah Al Dawsari,DF,27-163,0.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Mahzari,DF,24-026,0.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulquddus Atiah,GK,29-105,0.3,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Saleh Waheeb,MF,23-307,0.2,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Squad Total,,28.2,5.0,5,,,,,,,,0,0,
Saudi Arabia,all_competitions,Opponent Total,,26.6,5.0,8,,,,,,,,0,0,
Saudi Arabia,all_competitions,Salem Al-Dawsari,"MF,FW",34.0,13.8,2,37.0,14.0,37.8,2.69,1.02,0.05,0.14,0,3,Matches
Saudi Arabia,all_competitions,Firas Al-Buraikan,FW,25.0,12.4,5,12.0,6.0,50.0,0.97,0.48,0.33,0.67,1,1,Matches
Saudi Arabia,all_competitions,Hassan Al Tambakti,DF,26.0,13.2,0,2.0,0.0,0.0,0.15,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Musab Al Juwayr,MF,22.0,9.5,3,11.0,3.0,27.3,1.16,0.32,0.27,1.0,0,0,Matches
Saudi Arabia,all_competitions,Saud Abdulhamid,"MF,DF",26.0,10.9,0,6.0,2.0,33.3,0.55,0.18,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Ali Lajami,DF,29.0,9.1,1,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Nasser Al-Dawsari,MF,27.0,8.8,0,12.0,3.0,25.0,1.37,0.34,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Hassan Kadesh,"DF,MF",33.0,8.7,2,4.0,2.0,50.0,0.46,0.23,0.5,1.0,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Al-Owais,GK,34.0,7.4,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Mohamed Kanno,MF,31.0,6.9,0,7.0,3.0,42.9,1.01,0.43,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Ali Al-Bulaihi,DF,36.0,7.0,0,1.0,0.0,0.0,0.14,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Nawaf Al Aqidi,GK,25.0,6.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Ayman Yahya,"FW,MF",24.0,4.9,0,7.0,1.0,14.3,1.44,0.21,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Faisal Al Ghamdi,MF,24.0,5.4,0,1.0,1.0,100.0,0.19,0.19,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Nawaf Boushal,DF,26.0,5.2,0,4.0,1.0,25.0,0.77,0.19,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Ahmed Al-Kassar,GK,34.0,4.6,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Marwan Al Sahafi,"FW,MF",21.0,4.3,0,10.0,0.0,0.0,2.32,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Awn Al Saluli,DF,27.0,4.2,0,1.0,0.0,0.0,0.24,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Mukhtar Ali,MF,28.0,4.1,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Abdullah Al-Khaibari,MF,29.0,4.0,0,1.0,0.0,0.0,0.25,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Saleh Al-Shehri,FW,32.0,3.8,4,3.0,0.0,0.0,0.78,0.0,1.0,,1,1,Matches
Saudi Arabia,all_competitions,Abdulellah Al-Malki,MF,31.0,3.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Abdullah Radif,FW,23.0,4.2,1,6.0,2.0,33.3,1.43,0.48,0.17,0.5,0,0,Matches
Saudi Arabia,all_competitions,Jehad Thakri,DF,24.0,3.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Moteb Al-Harbi,"MF,DF",25.0,2.6,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Rayan Hamidou,DF,23.0,2.5,0,1.0,0.0,0.0,0.4,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Abdulrahman Ghareeb,FW,28.0,2.9,1,5.0,0.0,0.0,1.7,0.0,0.2,,0,0,Matches
Saudi Arabia,all_competitions,Ziyad Al Johani,MF,24.0,2.4,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Ali Majrashi,DF,26.0,2.2,0,2.0,1.0,50.0,0.92,0.46,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Abbas Al Hassan,MF,21.0,2.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Sultan Al-Ghanam,MF,31.0,2.0,0,1.0,0.0,0.0,0.5,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Yasser Al-Shahrani,DF,33.0,2.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Saleh Waheeb,MF,23.0,1.5,1,7.0,3.0,42.9,4.6,1.97,0.14,0.33,0,0,Matches
Saudi Arabia,all_competitions,Abdullah Al-Hamdan,MF,26.0,2.4,0,5.0,2.0,40.0,2.09,0.84,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Marran,FW,24.0,1.6,0,1.0,0.0,0.0,0.63,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Abdulelah Al-Amri,DF,29.0,1.1,0,1.0,1.0,100.0,0.89,0.89,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Abdulrahman Al-Aboud,FW,30.0,1.0,2,5.0,2.0,40.0,4.95,1.98,0.4,1.0,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Al-Breik,MF,33.0,1.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Muhannad Shenqeeti,DF,26.0,0.9,0,1.0,0.0,0.0,1.1,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Ali Al Asmari,MF,29.0,0.9,0,2.0,0.0,0.0,2.22,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Muath Fagihy,MF,23.0,0.9,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Ali Hazazi,MF,31.0,0.8,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Al Qahtani,FW,23.0,0.5,0,1.0,0.0,0.0,2.0,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Turki Al Ammar,MF,26.0,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Eid Al Muwallad,MF,24.0,0.3,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Fahad Al Muwallad,"FW,MF",31.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulla Al Salem,"FW,MF",33.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Sami Al-Najei,MF,28.0,0.1,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Saad Al Mosa,DF,23.0,0.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Squad Total,,28.4,18.0,22,157.0,47.0,29.9,8.72,2.61,0.13,0.43,2,5,
Saudi Arabia,all_competitions,Opponent Total,,28.5,18.0,12,111.0,29.0,26.1,6.17,1.61,0.09,0.34,2,2,
Saudi Arabia,all_competitions,Salem Al-Dawsari,"MF,FW",34-299,15.4,3,37.0,14.0,37.8,2.69,1.02,0.05,0.14,0,3,Matches
Saudi Arabia,all_competitions,Firas Al-Buraikan,FW,26-031,15.0,5,12.0,6.0,50.0,0.97,0.48,0.33,0.67,1,1,Matches
Saudi Arabia,all_competitions,Hassan Al Tambakti,DF,27-125,14.7,0,2.0,0.0,0.0,0.15,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Saud Abdulhamid,"MF,DF",26-331,14.3,0,6.0,2.0,33.3,0.55,0.18,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Musab Al Juwayr,MF,22-359,11.8,3,11.0,3.0,27.3,1.16,0.32,0.27,1.0,0,0,Matches
Saudi Arabia,all_competitions,Ali Lajami,DF,30-051,10.9,1,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Mohamed Kanno,MF,31-265,10.8,0,7.0,3.0,42.9,1.01,0.43,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Nasser Al-Dawsari,MF,27-177,10.5,0,12.0,3.0,25.0,1.37,0.34,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Al-Owais,GK,34-247,10.4,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Hassan Kadesh,"DF,MF",33-281,10.2,2,4.0,2.0,50.0,0.46,0.23,0.5,1.0,0,0,Matches
Saudi Arabia,all_competitions,Nawaf Boushal,DF,26-271,7.2,0,4.0,1.0,25.0,0.77,0.19,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Nawaf Al Aqidi,GK,26-035,7.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Ali Al-Bulaihi,DF,36-205,7.0,0,1.0,0.0,0.0,0.14,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Ayman Yahya,"FW,MF",25-031,6.6,0,7.0,1.0,14.3,1.44,0.21,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Marwan Al Sahafi,"FW,MF",22-117,5.9,0,10.0,0.0,0.0,2.32,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Abdullah Al-Khaibari,MF,29-302,5.8,0,1.0,0.0,0.0,0.25,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Faisal Al Ghamdi,MF,24-305,5.4,0,1.0,1.0,100.0,0.19,0.19,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Ahmed Al-Kassar,GK,35-037,5.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Saleh Al-Shehri,FW,32-225,4.7,4,3.0,0.0,0.0,0.78,0.0,1.0,,1,1,Matches
Saudi Arabia,all_competitions,Abdullah Al-Hamdan,MF,26-274,4.6,2,5.0,2.0,40.0,2.09,0.84,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Moteb Al-Harbi,"MF,DF",26-114,4.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Jehad Thakri,DF,24-328,4.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Abdullah Radif,FW,23-145,4.2,1,6.0,2.0,33.3,1.43,0.48,0.17,0.5,0,0,Matches
Saudi Arabia,all_competitions,Awn Al Saluli,DF,27-285,4.2,0,1.0,0.0,0.0,0.24,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Mukhtar Ali,MF,28-227,4.1,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Ziyad Al Johani,MF,24-215,3.9,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Rayan Hamidou,DF,24-062,3.8,0,1.0,0.0,0.0,0.4,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Abdulellah Al-Malki,MF,31-246,3.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulelah Al-Amri,DF,29-150,3.1,0,1.0,1.0,100.0,0.89,0.89,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Ali Majrashi,DF,26-255,3.1,0,2.0,1.0,50.0,0.92,0.46,0.0,0.0,0,0,Matches
Saudi Arabia,all_competitions,Abdulrahman Ghareeb,FW,29-075,2.9,1,5.0,0.0,0.0,1.7,0.0,0.2,,0,0,Matches
Saudi Arabia,all_competitions,Abbas Al Hassan,MF,22-112,2.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Sultan Al-Ghanam,MF,32-039,2.0,0,1.0,0.0,0.0,0.5,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Yasser Al-Shahrani,DF,34-020,2.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Khalid Al Ghannam,MF,25-218,1.9,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Saleh Waheeb,MF,23-307,1.7,1,7.0,3.0,42.9,4.6,1.97,0.14,0.33,0,0,Matches
Saudi Arabia,all_competitions,Sultan Mendash,MF,31-240,1.7,2,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Abu Al-Shamat,"MF,FW",23-307,1.6,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Marran,FW,25-119,1.6,0,1.0,0.0,0.0,0.63,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Naif Masoud,MF,25-098,1.2,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Salman Al-Faraj,MF,36-317,1.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulrahman Al-Aboud,FW,31-013,1.0,2,5.0,2.0,40.0,4.95,1.98,0.4,1.0,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Al-Breik,MF,33-272,1.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Muteb Al Mufarrij,DF,29-300,1.0,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Muhannad Shenqeeti,DF,27-094,0.9,0,1.0,0.0,0.0,1.1,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Ali Al Asmari,MF,29-153,0.9,0,2.0,0.0,0.0,2.22,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Muath Fagihy,MF,24-015,0.9,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Alaa Al Hejji,MF,30-193,0.8,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Ali Hazazi,MF,32-116,0.8,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Mahzari,DF,24-026,0.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulaziz Al Elewai,MF,22-123,0.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Mohammed Al Qahtani,FW,23-326,0.5,0,1.0,0.0,0.0,2.0,0.0,0.0,,0,0,Matches
Saudi Arabia,all_competitions,Khalifah Al Dawsari,DF,27-163,0.5,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Turki Al Ammar,MF,26-263,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulquddus Atiah,GK,29-105,0.3,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Eid Al Muwallad,MF,24-182,0.3,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Fahad Al Muwallad,"FW,MF",31-273,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Abdulla Al Salem,"FW,MF",33-177,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Saudi Arabia,all_competitions,Sami Al-Najei,MF,29-127,0.1,0,,,,,,,,0,0,Matches
Saudi Arabia,all_competitions,Saad Al Mosa,DF,23-186,0.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Lewis Ferguson,MF,26-294,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Angus Gunn,GK,30-143,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Grant Hanley,DF,34-206,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Jack Hendry,DF,31-038,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Scott McTominay,MF,29-188,1.0,0,2.0,0.0,0.0,2.0,0.0,0.0,,0,0,Matches
Scotland,all_competitions,Andy Robertson,DF,32-095,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,John McGinn,MF,31-239,0.9,1,2.0,1.0,50.0,2.2,1.1,0.5,1.0,0,0,Matches
Scotland,all_competitions,Lawrence Shankland,FW,30-308,0.9,0,2.0,0.0,0.0,2.2,0.0,0.0,,0,0,Matches
Scotland,all_competitions,Ché Adams,FW,29-336,0.8,0,1.0,1.0,100.0,1.22,1.22,0.0,0.0,0,0,Matches
Scotland,all_competitions,Ben Gannon-Doak,MF,20-215,0.8,0,2.0,0.0,0.0,2.43,0.0,0.0,,0,0,Matches
Scotland,all_competitions,Aaron Hickey,DF,24-004,0.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Ryan Christie,"FW,MF",31-112,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Lyndon Dykes,"FW,MF",30-250,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Nathan Patterson,DF,24-241,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Scotland,all_competitions,Findlay Curtis,MF,19-256,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
