Country,Player,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt
New Zealand,Callan Elliot,DF,26.9363,0.4,0,,,,,,,,0,0
New Zealand,Kosta Barbarouses,"FW,MF",36.3149,0.2,0,,,,,,,,0,0
New Zealand,Lachlan Bayliss,MF,23.8898,0.2,0,,,,,,,,0,0
New Zealand,Nando Pijnaker,DF,27.2984,0.2,0,,,,,,,,0,0
New Zealand,Ben Waine,FW,25.0082,0.0,0,,,,,,,,0,0
New Zealand,Marko Stamenic,MF,23.0,4.7,1,,,,,,,,0,0
New Zealand,Matt Garbett,MF,23.0,3.9,1,,,,,,,,0,0
New Zealand,Chris Wood,FW,34.0,3.6,9,,,,,,,,0,0
New Zealand,Tyler Bindon,DF,21.0,4.0,3,,,,,,,,0,0
New Zealand,Max Crocombe,GK,32.0,4.0,0,,,,,,,,0,0
New Zealand,Liberato Cacace,DF,25.0,3.8,0,,,,,,,,0,0
New Zealand,Joe Bell,MF,26.0,3.3,0,,,,,,,,0,0
New Zealand,Michael Boxall,DF,37.0,3.0,1,,,,,,,,0,0
New Zealand,Tim Payne,DF,32.0,2.7,1,,,,,,,,0,0
New Zealand,Sarpreet Singh,MF,26.0,2.6,2,,,,,,,,0,0
New Zealand,Callum McCowatt,MF,26.0,2.2,2,,,,,,,,0,0
New Zealand,Eli Just,MF,25.0,2.6,4,,,,,,,,0,0
New Zealand,Alex Rufer,MF,29.0,2.2,0,,,,,,,,0,0
New Zealand,Storm Roux,DF,33.0,2.0,0,,,,,,,,0,0
New Zealand,Nando Pijnaker,DF,26.0,2.0,0,,,,,,,,0,0
New Zealand,Francis de Vries,DF,31.0,1.7,1,,,,,,,,0,0
New Zealand,Alex Paulsen,GK,23.0,1.0,0,,,,,,,,0,0
New Zealand,Finn Surman,DF,22.0,1.0,0,,,,,,,,0,0
New Zealand,Logan Rogerson,MF,27.0,0.9,0,,,,,,,,0,0
New Zealand,Ben Old,MF,23.0,0.8,0,,,,,,,,0,0
New Zealand,Kosta Barbarouses,"FW,MF",35.0,1.1,2,,,,,,,,0,0
New Zealand,Ben Waine,FW,24.0,1.1,2,,,,,,,,1,2
New Zealand,Liam Gillion,FW,23.0,0.4,0,,,,,,,,0,0
New Zealand,Sam Sutton,DF,24.0,0.3,0,,,,,,,,0,0
New Zealand,Marko Stamenic,MF,24.3149,6.3,1,,,,,,,,0,0
New Zealand,Max Crocombe,GK,32.8378,5.3,0,,,,,,,,0,0
New Zealand,Chris Wood,FW,34.5175,5.2,9,,,,,,,,0,0
New Zealand,Liberato Cacace,DF,25.7118,5.0,0,,,,,,,,0,0
New Zealand,Matt Garbett,MF,24.1697,4.8,1,,,,,,,,0,0
New Zealand,Tyler Bindon,DF,21.3778,4.8,3,,,,,,,,0,0
New Zealand,Michael Boxall,DF,37.8214,4.3,1,,,,,,,,0,0
New Zealand,Eli Just,MF,26.1205,4.2,4,,,,,,,,0,0
New Zealand,Sarpreet Singh,MF,27.3121,4.0,2,,,,,,,,0,0
New Zealand,Tim Payne,DF,32.4244,3.8,1,,,,,,,,0,0
New Zealand,Joe Bell,MF,27.1314,3.8,0,,,,,,,,0,0
New Zealand,Alex Rufer,MF,30.0055,3.5,0,,,,,,,,0,0
New Zealand,Finn Surman,DF,22.7228,2.6,0,,,,,,,,0,0
New Zealand,Callum McCowatt,MF,27.1232,2.6,2,,,,,,,,0,0
New Zealand,Nando Pijnaker,DF,27.2984,2.2,0,,,,,,,,0,0
New Zealand,Francis de Vries,DF,31.5421,2.2,1,,,,,,,,0,0
New Zealand,Storm Roux,DF,33.4162,2.0,0,,,,,,,,0,0
New Zealand,Alex Paulsen,GK,23.9446,1.5,0,,,,,,,,0,0
New Zealand,Kosta Barbarouses,"FW,MF",36.3149,1.3,2,,,,,,,,0,0
New Zealand,Ben Old,MF,23.835,1.2,0,,,,,,,,0,0
New Zealand,Ben Waine,FW,25.0082,1.1,2,,,,,,,,1,2
New Zealand,Jesse Randall,MF,23.8186,1.0,0,,,,,,,,0,0
New Zealand,Logan Rogerson,MF,28.0465,0.9,0,,,,,,,,0,0
New Zealand,Liam Gillion,FW,23.6571,0.4,0,,,,,,,,0,0
New Zealand,Callan Elliot,DF,26.9363,0.4,0,,,,,,,,0,0
New Zealand,Sam Sutton,DF,24.5092,0.3,0,,,,,,,,0,0
New Zealand,Lachlan Bayliss,MF,23.8898,0.2,0,,,,,,,,0,0
Norway,Sander Berge,MF,28.3285,3.5,0,,,,,,,,0,0
Norway,Kristoffer Ajer,DF,28.1588,3.3,0,,,,,,,,0,0
Norway,Ørjan Nyland,GK,35.7584,3.3,0,,,,,,,,0,0
Norway,Alexander Sørloth,FW,30.5229,2.9,0,,,,,,,,0,0
Norway,Julian Ryerson,DF,28.5722,3.2,0,,,,,,,,0,0
Norway,Torbjørn Heggem,DF,27.4189,2.7,0,,,,,,,,0,0
Norway,David Møller Wolfe,DF,24.1424,2.3,0,,,,,,,,0,0
Norway,Antonio Nusa,"FW,MF",21.1588,2.2,1,,,,,,,,0,0
Norway,Jørgen Strand Larsen,FW,26.3504,2.2,2,,,,,,,,0,0
Norway,Oscar Bobb,MF,22.9227,2.1,0,,,,,,,,0,0
Norway,Fredrik Aursnes,MF,30.5092,1.5,0,,,,,,,,0,0
Norway,Erling Haaland,FW,25.898,1.5,0,,,,,,,,0,0
Norway,Andreas Schjelderup,MF,22.0356,1.8,1,,,,,,,,0,0
Norway,Leo Østigård,DF,26.5421,1.6,0,,,,,,,,0,0
Norway,Patrick Berg,MF,28.553,1.4,0,,,,,,,,0,0
Norway,Fredrik André Bjørkan,DF,27.8131,1.3,0,,,,,,,,0,0
Norway,Kristian Thorstvedt,MF,27.2546,1.2,0,,,,,,,,0,0
Norway,Morten Thorsby,MF,30.1095,1.1,0,,,,,,,,0,0
Norway,Martin Ødegaard,MF,27.4901,0.9,1,,,,,,,,0,0
Norway,Marcus Pedersen,DF,25.9117,0.8,0,,,,,,,,0,0
Norway,Egil Selvik,GK,28.8734,0.7,0,,,,,,,,0,0
Norway,Jens Petter Hauge,"DF,FW",26.6708,0.6,0,,,,,,,,0,0
Norway,Felix Myhre,"DF,MF",27.2793,0.5,0,,,,,,,,0,0
Norway,Thelo Aasgaard,MF,24.1177,0.5,0,,,,,,,,0,0
Norway,Sondre Langås,DF,25.3614,0.3,0,,,,,,,,0,0
Norway,Odin Bjørtuft,DF,27.4846,0.2,0,,,,,,,,0,0
Norway,Henrik Falchener,DF,23.1013,0.2,0,,,,,,,,0,0
Norway,Sander Berge,MF,27.0,8.0,0,5.0,0.0,0.0,0.62,0.0,0.0,,0,0
Norway,Ørjan Nyland,GK,35.0,8.0,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Julian Ryerson,"DF,MF",28.0,8.0,1,6.0,1.0,16.7,0.75,0.12,0.17,1.0,0,0
Norway,Erling Haaland,FW,25.0,7.8,16,41.0,28.0,68.3,5.24,3.58,0.39,0.57,0,1
Norway,Kristoffer Ajer,DF,27.0,7.8,1,4.0,2.0,50.0,0.51,0.26,0.25,0.5,0,0
Norway,David Møller Wolfe,DF,23.0,7.5,1,2.0,1.0,50.0,0.27,0.13,0.5,1.0,0,0
Norway,Alexander Sørloth,"FW,MF",30.0,6.5,5,27.0,11.0,40.7,4.17,1.7,0.19,0.45,0,0
Norway,Torbjørn Heggem,DF,27.0,7.4,0,5.0,1.0,20.0,0.68,0.14,0.0,0.0,0,0
Norway,Antonio Nusa,"MF,FW",20.0,5.2,2,21.0,4.0,19.0,4.0,0.76,0.1,0.5,0,0
Norway,Martin Ødegaard,MF,27.0,5.0,1,16.0,2.0,12.5,3.21,0.4,0.06,0.5,0,0
Norway,Patrick Berg,MF,28.0,4.0,0,3.0,1.0,33.3,0.75,0.25,0.0,0.0,0,0
Norway,Oscar Bobb,MF,22.0,2.7,0,1.0,1.0,100.0,0.37,0.37,0.0,0.0,0,0
Norway,Andreas Schjelderup,MF,21.0,1.9,0,5.0,2.0,40.0,2.69,1.08,0.0,0.0,0,0
Norway,Morten Thorsby,MF,29.0,1.5,0,2.0,0.0,0.0,1.34,0.0,0.0,,0,0
Norway,Thelo Aasgaard,MF,23.0,1.3,5,9.0,5.0,55.6,6.75,3.75,0.44,0.8,1,1
Norway,Kristian Thorstvedt,MF,26.0,1.0,0,1.0,0.0,0.0,0.99,0.0,0.0,,0,0
Norway,Leo Østigård,DF,26.0,0.9,0,1.0,0.0,0.0,1.15,0.0,0.0,,0,0
Norway,Felix Myhre,MF,26.0,0.7,1,1.0,1.0,100.0,1.43,1.43,1.0,1.0,0,0
Norway,Aron Dønnum,"FW,MF",27.0,0.9,1,2.0,1.0,50.0,2.31,1.15,0.5,1.0,0,0
Norway,Jens Petter Hauge,"DF,FW",26.0,0.5,0,1.0,0.0,0.0,1.96,0.0,0.0,,0,0
Norway,Lasse Berg Johnsen,MF,26.0,0.4,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Jørgen Strand Larsen,FW,25.0,0.4,1,1.0,1.0,100.0,2.65,2.65,1.0,1.0,0,0
Norway,Fredrik André Bjørkan,DF,27.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Marcus Pedersen,"DF,MF",25.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Erik Botheim,FW,26.0,0.1,0,1.0,0.0,0.0,6.92,0.0,0.0,,0,0
Norway,Aune Heggebø,FW,24.0,0.0,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Stian Rode Gregersen,"DF,MF",30.0,0.0,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Sander Berge,MF,28.3285,11.5,0,5.0,0.0,0.0,0.62,0.0,0.0,,0,0
Norway,Ørjan Nyland,GK,35.7584,11.3,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Julian Ryerson,"DF,MF",28.5722,11.2,1,6.0,1.0,16.7,0.75,0.12,0.17,1.0,0,0
Norway,Kristoffer Ajer,DF,28.1588,11.1,1,4.0,2.0,50.0,0.51,0.26,0.25,0.5,0,0
Norway,Torbjørn Heggem,DF,27.4189,10.1,0,5.0,1.0,20.0,0.68,0.14,0.0,0.0,0,0
Norway,David Møller Wolfe,DF,24.1424,9.9,1,2.0,1.0,50.0,0.27,0.13,0.5,1.0,0,0
Norway,Alexander Sørloth,"FW,MF",30.5229,9.4,5,27.0,11.0,40.7,4.17,1.7,0.19,0.45,0,0
Norway,Erling Haaland,FW,25.898,9.3,16,41.0,28.0,68.3,5.24,3.58,0.39,0.57,0,1
Norway,Antonio Nusa,"MF,FW",21.1588,7.4,3,21.0,4.0,19.0,4.0,0.76,0.1,0.5,0,0
Norway,Martin Ødegaard,MF,27.4901,5.9,2,16.0,2.0,12.5,3.21,0.4,0.06,0.5,0,0
Norway,Patrick Berg,MF,28.553,5.4,0,3.0,1.0,33.3,0.75,0.25,0.0,0.0,0,0
Norway,Oscar Bobb,MF,22.9227,4.8,0,1.0,1.0,100.0,0.37,0.37,0.0,0.0,0,0
Norway,Andreas Schjelderup,MF,22.0356,3.7,1,5.0,2.0,40.0,2.69,1.08,0.0,0.0,0,0
Norway,Morten Thorsby,MF,30.1095,2.6,0,2.0,0.0,0.0,1.34,0.0,0.0,,0,0
Norway,Jørgen Strand Larsen,FW,26.3504,2.6,3,1.0,1.0,100.0,2.65,2.65,1.0,1.0,0,0
Norway,Leo Østigård,DF,26.5421,2.5,0,1.0,0.0,0.0,1.15,0.0,0.0,,0,0
Norway,Kristian Thorstvedt,MF,27.2546,2.2,0,1.0,0.0,0.0,0.99,0.0,0.0,,0,0
Norway,Thelo Aasgaard,MF,24.1177,1.9,5,9.0,5.0,55.6,6.75,3.75,0.44,0.8,1,1
Norway,Fredrik André Bjørkan,DF,27.8131,1.6,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Fredrik Aursnes,MF,30.5092,1.5,0,,,,,,,,0,0
Norway,Felix Myhre,MF,27.2793,1.2,1,1.0,1.0,100.0,1.43,1.43,1.0,1.0,0,0
Norway,Jens Petter Hauge,"DF,FW",26.6708,1.1,0,1.0,0.0,0.0,1.96,0.0,0.0,,0,0
Norway,Marcus Pedersen,"DF,MF",25.9117,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Aron Dønnum,"FW,MF",28.1506,0.9,1,2.0,1.0,50.0,2.31,1.15,0.5,1.0,0,0
Norway,Egil Selvik,GK,28.8734,0.7,0,,,,,,,,0,0
Norway,Lasse Berg Johnsen,MF,26.8214,0.4,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Sondre Langås,DF,25.3614,0.3,0,,,,,,,,0,0
Norway,Odin Bjørtuft,DF,27.4846,0.2,0,,,,,,,,0,0
Norway,Henrik Falchener,DF,23.1013,0.2,0,,,,,,,,0,0
Norway,Erik Botheim,FW,26.4244,0.1,0,1.0,0.0,0.0,6.92,0.0,0.0,,0,0
Norway,Aune Heggebø,FW,24.8761,0.0,0,0.0,0.0,,0.0,0.0,,,0,0
Norway,Stian Rode Gregersen,"DF,MF",31.0767,0.0,0,0.0,0.0,,0.0,0.0,,,0,0
Panama,Carlos Harvey,"MF,DF",26.3587,4.4,1,,,,,,,,0,0
Panama,Orlando Mosquera,GK,31.4682,3.5,0,,,,,,,,0,0
Panama,César Blackman,DF,28.1999,3.3,0,,,,,,,,0,0
Panama,Yoel Bárcenas,MF,32.6407,3.2,1,,,,,,,,0,0
Panama,Michael Amir Murillo,"DF,MF",30.3368,3.1,0,,,,,,,,0,0
Panama,Jiovany Ramos,DF,29.3806,2.8,2,,,,,,,,0,0
Panama,Cristian Martínez,MF,29.3504,2.8,0,,,,,,,,0,0
Panama,José Córdoba,DF,25.2738,2.7,1,,,,,,,,0,0
Panama,José Luis Rodríguez,MF,27.9856,2.6,0,,,,,,,,0,0
Panama,Cecilio Waterman,FW,35.1697,2.2,1,,,,,,,,0,0
Panama,Andrés Andrade Cedeño,DF,27.6598,2.4,0,,,,,,,,0,0
Panama,Ismael Díaz,MF,29.0903,2.1,0,,,,,,,,0,0
Panama,Roderick Miller,DF,34.1971,1.8,0,,,,,,,,0,0
Panama,Jorge Gutiérrez,MF,27.783,1.8,0,,,,,,,,0,0
Panama,César Yanis,MF,30.3751,1.5,0,,,,,,,,0,0
Panama,Edgardo Fariña,DF,24.6516,1.3,0,,,,,,,,0,0
Panama,José Fajardo,FW,32.8214,2.1,0,,,,,,,,0,0
Panama,Erick Davis,DF,35.2053,1.4,0,,,,,,,,0,0
Panama,Adalberto Carrasquilla,MF,27.5421,1.2,0,,,,,,,,0,0
Panama,Fidel Escobar,DF,31.4271,1.2,0,,,,,,,,0,0
Panama,Victor Griffith,MF,25.5038,1.1,0,,,,,,,,0,0
Panama,Aníbal Godoy,MF,36.3395,1.0,0,,,,,,,,0,0
Panama,Kadir Barría,FW,18.9062,1.0,1,,,,,,,,0,0
Panama,Tomás Rodríguez,FW,27.2656,0.8,1,,,,,,,,0,0
Panama,Martín Krug,DF,19.9309,0.7,0,,,,,,,,0,0
Panama,César Samudio,GK,32.3039,0.7,0,,,,,,,,0,0
Panama,Luis Mejía,GK,35.2464,0.5,0,,,,,,,,0,0
Panama,Iván Anderson,MF,28.553,0.4,0,,,,,,,,0,0
Panama,José Murillo,DF,31.3012,0.5,0,,,,,,,,0,0
Panama,Alberto Quintero,"FW,MF",38.4873,0.5,0,,,,,,,,0,0
Panama,John David Gunn,GK,26.3943,0.3,0,,,,,,,,0,0
Panama,Azarías Londoño,MF,24.9802,0.3,0,,,,,,,,0,0
Panama,Fidel Escobar,DF,31.0,7.8,1,,,,,,,,0,0
Panama,Michael Amir Murillo,"DF,MF",29.0,7.5,0,,,,,,,,0,0
Panama,Adalberto Carrasquilla,MF,27.0,7.2,0,,,,,,,,0,0
Panama,Andrés Andrade Cedeño,DF,27.0,7.0,0,,,,,,,,0,0
Panama,Erick Davis,"DF,MF",34.0,6.9,2,,,,,,,,1,1
Panama,Aníbal Godoy,MF,35.0,6.0,0,,,,,,,,0,0
Panama,Orlando Mosquera,GK,31.0,6.0,0,,,,,,,,0,0
Panama,Cristian Martínez,MF,28.0,5.3,1,,,,,,,,0,0
Panama,José Luis Rodríguez,MF,27.0,5.6,3,,,,,,,,0,0
Panama,Ismael Díaz,MF,28.0,4.6,2,,,,,,,,0,0
Panama,Yoel Bárcenas,MF,32.0,4.5,0,,,,,,,,0,0
Panama,Cecilio Waterman,FW,34.0,3.6,2,,,,,,,,0,0
Panama,Carlos Harvey,"DF,MF",25.0,4.6,1,,,,,,,,0,0
Panama,Luis Mejía,GK,34.0,4.0,0,,,,,,,,0,0
Panama,José Córdoba,DF,24.0,3.1,0,,,,,,,,0,0
Panama,José Fajardo,FW,32.0,4.5,3,,,,,,,,0,0
Panama,César Blackman,"MF,DF",27.0,3.1,1,,,,,,,,0,0
Panama,César Yanis,MF,30.0,2.5,1,,,,,,,,0,0
Panama,Jorge Gutiérrez,DF,27.0,2.5,0,,,,,,,,0,0
Panama,Azarías Londoño,MF,24.0,2.1,0,,,,,,,,0,0
Panama,Eduardo Guerrero,FW,25.0,1.7,1,,,,,,,,0,0
Panama,Jiovany Ramos,DF,29.0,1.7,0,,,,,,,,0,0
Panama,Tomás Rodríguez,FW,26.0,1.3,0,,,,,,,,0,0
Panama,Edgardo Fariña,DF,24.0,1.2,0,,,,,,,,0,0
Panama,Edward Cedeño,MF,22.0,1.1,0,,,,,,,,0,0
Panama,Eduardo Anderson,DF,25.0,1.0,0,,,,,,,,0,0
Panama,Victor Griffith,MF,25.0,1.0,0,,,,,,,,0,0
Panama,Janpol Morales,MF,27.0,0.8,0,,,,,,,,0,0
Panama,Jovani Welch,MF,26.0,0.6,1,,,,,,,,0,0
Panama,Roderick Miller,DF,33.0,0.5,0,,,,,,,,0,0
Panama,Alberto Quintero,"FW,MF",38.0,0.3,0,,,,,,,,0,0
Panama,Omar Browne,FW,31.0,0.2,0,,,,,,,,0,0
Panama,Freddy Góndola,MF,30.0,0.1,0,,,,,,,,0,0
Panama,Everardo Rose,FW,26.0,0.1,0,,,,,,,,0,0
Panama,Abdiel Ayarza,MF,33.0,0.1,0,,,,,,,,0,0
Panama,Michael Amir Murillo,"DF,MF",30.3368,10.6,0,,,,,,,,0,0
Panama,Orlando Mosquera,GK,31.4682,9.5,0,,,,,,,,0,0
Panama,Andrés Andrade Cedeño,DF,27.6598,9.4,0,,,,,,,,0,0
Panama,Carlos Harvey,"DF,MF",26.3587,9.0,2,,,,,,,,0,0
Panama,Fidel Escobar,DF,31.4271,9.0,1,,,,,,,,0,0
Panama,Adalberto Carrasquilla,MF,27.5421,8.4,0,,,,,,,,0,0
Panama,Erick Davis,"DF,MF",35.2053,8.3,2,,,,,,,,1,1
Panama,José Luis Rodríguez,MF,27.9856,8.1,3,,,,,,,,0,0
Panama,Cristian Martínez,MF,29.3504,8.1,1,,,,,,,,0,0
Panama,Yoel Bárcenas,MF,32.6407,7.6,1,,,,,,,,0,0
Panama,Aníbal Godoy,MF,36.3395,7.0,0,,,,,,,,0,0
Panama,Ismael Díaz,MF,29.0903,6.7,2,,,,,,,,0,0
Panama,José Fajardo,FW,32.8214,6.6,3,,,,,,,,0,0
Panama,César Blackman,"MF,DF",28.1999,6.5,1,,,,,,,,0,0
Panama,José Córdoba,DF,25.2738,5.8,1,,,,,,,,0,0
Panama,Cecilio Waterman,FW,35.1697,5.8,3,,,,,,,,0,0
Panama,Jiovany Ramos,DF,29.3806,4.5,2,,,,,,,,0,0
Panama,Luis Mejía,GK,35.2464,4.5,0,,,,,,,,0,0
Panama,Jorge Gutiérrez,DF,27.783,4.2,0,,,,,,,,0,0
Panama,César Yanis,MF,30.3751,4.0,1,,,,,,,,0,0
Panama,Edgardo Fariña,DF,24.6516,2.5,0,,,,,,,,0,0
Panama,Azarías Londoño,MF,24.9802,2.4,0,,,,,,,,0,0
Panama,Roderick Miller,DF,34.1971,2.3,0,,,,,,,,0,0
Panama,Victor Griffith,MF,25.5038,2.1,0,,,,,,,,0,0
Panama,Tomás Rodríguez,FW,27.2656,2.0,1,,,,,,,,0,0
Panama,Eduardo Guerrero,FW,26.3094,1.7,1,,,,,,,,0,0
Panama,Edward Cedeño,MF,22.9418,1.1,0,,,,,,,,0,0
Panama,Eduardo Anderson,DF,25.3669,1.0,0,,,,,,,,0,0
Panama,Kadir Barría,FW,18.9062,1.0,1,,,,,,,,0,0
Panama,Alberto Quintero,"FW,MF",38.4873,0.8,0,,,,,,,,0,0
Panama,Janpol Morales,MF,27.9774,0.8,0,,,,,,,,0,0
Panama,César Samudio,GK,32.3039,0.7,0,,,,,,,,0,0
Panama,Martín Krug,DF,19.9309,0.7,0,,,,,,,,0,0
Panama,Jovani Welch,MF,26.4901,0.6,1,,,,,,,,0,0
Panama,José Murillo,DF,31.3012,0.5,0,,,,,,,,0,0
Panama,Iván Anderson,DF,28.553,0.4,0,,,,,,,,0,0
Panama,John David Gunn,GK,26.3943,0.3,0,,,,,,,,0,0
Panama,Omar Browne,FW,32.115,0.2,0,,,,,,,,0,0
Panama,Freddy Góndola,MF,30.7365,0.1,0,,,,,,,,0,0
Panama,Everardo Rose,FW,26.8925,0.1,0,,,,,,,,0,0
Panama,Abdiel Ayarza,MF,33.7529,0.1,0,,,,,,,,0,0
Paraguay,Omar Alderete,DF,29.4654,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Júnior Alonso,DF,33.3422,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Andrés Cubas,MF,30.063,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Julio Enciso,FW,22.3888,1.0,0,2.0,0.0,0.0,2.0,0.0,0.0,,0,0
Paraguay,Orlando Gill,GK,26.0082,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Gustavo Gómez,DF,33.1068,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Diego Gómez,MF,23.2163,0.9,0,4.0,0.0,0.0,4.56,0.0,0.0,,0,0
Paraguay,Miguel Almirón,MF,32.3395,0.9,0,2.0,0.0,0.0,2.31,0.0,0.0,,0,0
Paraguay,Juan Cáceres,DF,26.0356,0.9,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Antonio Sanabria,FW,30.2793,0.7,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Damián Bobadilla,MF,24.9254,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Mauricio,MF,25.063,0.5,1,1.0,1.0,100.0,2.0,2.0,1.0,1.0,0,0
Paraguay,Álex Arce,FW,30.9938,0.3,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Ramón Sosa,"FW,MF",26.7858,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Gustavo Velásquez,DF,35.1588,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Kaku,MF,31.4216,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Júnior Alonso,DF,33.3422,2.5,0,,,,,,,,0,0
Paraguay,Gustavo Gómez,DF,33.1068,2.5,0,,,,,,,,0,0
Paraguay,Omar Alderete,DF,29.4654,2.2,0,,,,,,,,0,0
Paraguay,Diego Gómez,MF,23.2163,2.2,1,,,,,,,,0,0
Paraguay,Julio Enciso,"FW,MF",22.3888,2.0,0,,,,,,,,0,0
Paraguay,Miguel Almirón,MF,32.3395,2.0,1,,,,,,,,0,0
Paraguay,Damián Bobadilla,MF,24.9254,1.7,0,,,,,,,,0,0
Paraguay,Antonio Sanabria,FW,30.2793,1.6,0,,,,,,,,0,0
Paraguay,Juan Cáceres,DF,26.0356,1.5,0,,,,,,,,0,0
Paraguay,Orlando Gill,GK,26.0082,1.5,0,,,,,,,,0,0
Paraguay,Gabriel Ávalos,FW,35.6708,1.3,0,,,,,,,,0,0
Paraguay,Braian Ojeda,MF,25.9637,1.2,0,,,,,,,,0,0
Paraguay,Gastón Olveira,GK,33.1478,1.0,0,,,,,,,,0,0
Paraguay,Alan Benítez,DF,32.3833,1.0,0,,,,,,,,0,0
Paraguay,Lucas Romero,MF,23.7912,0.9,0,,,,,,,,0,0
Paraguay,Andrés Cubas,MF,30.063,0.5,0,,,,,,,,0,0
Paraguay,Gatito Fernández,GK,38.2108,0.5,0,,,,,,,,0,0
Paraguay,Kaku,MF,31.4216,0.5,1,,,,,,,,1,1
Paraguay,Mauricio,MF,25.063,1.5,0,,,,,,,,0,0
Paraguay,José Canale,DF,29.9008,0.8,0,,,,,,,,0,0
Paraguay,Matías Galarza,MF,24.3368,0.8,1,,,,,,,,0,0
Paraguay,Ramón Sosa,"FW,MF",26.7858,0.7,0,,,,,,,,0,0
Paraguay,Álex Arce,FW,30.9938,0.6,0,,,,,,,,0,0
Paraguay,Alexandro Maidana,DF,20.8843,0.6,1,,,,,,,,0,0
Paraguay,Gustavo Velásquez,DF,35.1588,0.5,0,,,,,,,,0,0
Paraguay,Fabián Balbuena,DF,34.8077,0.5,0,,,,,,,,0,0
Paraguay,Gustavo Caballero,"FW,MF",24.7283,0.4,1,,,,,,,,0,0
Paraguay,Gustavo Gómez,DF,32.0,15.0,0,10.0,0.0,0.0,0.67,0.0,0.0,,0,0
Paraguay,Miguel Almirón,"MF,FW",31.0,14.2,1,23.0,8.0,34.8,1.62,0.56,0.04,0.13,0,0
Paraguay,Omar Alderete,DF,29.0,13.4,2,11.0,4.0,36.4,0.82,0.3,0.18,0.5,0,0
Paraguay,Andrés Cubas,MF,29.0,12.5,0,5.0,0.0,0.0,0.4,0.0,0.0,,0,0
Paraguay,Júnior Alonso,DF,32.0,11.8,1,6.0,2.0,33.3,0.51,0.17,0.17,0.5,0,0
Paraguay,Diego Gómez,MF,22.0,9.7,1,18.0,6.0,33.3,1.85,0.62,0.06,0.17,0,0
Paraguay,Gatito Fernández,GK,37.0,11.0,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Juan Cáceres,"DF,MF",25.0,10.3,0,5.0,1.0,20.0,0.49,0.1,0.0,0.0,0,0
Paraguay,Ramón Sosa,"MF,FW",26.0,9.5,0,23.0,9.0,39.1,2.43,0.95,0.0,0.0,0,0
Paraguay,Julio Enciso,"MF,FW",22.0,8.8,3,24.0,11.0,45.8,2.73,1.25,0.08,0.18,1,2
Paraguay,Mathías Villasanti,MF,29.0,8.2,0,4.0,0.0,0.0,0.49,0.0,0.0,,0,0
Paraguay,Fabián Balbuena,DF,34.0,8.1,0,4.0,2.0,50.0,0.49,0.25,0.0,0.0,0,0
Paraguay,Antonio Sanabria,"FW,MF",29.0,7.4,4,10.0,7.0,70.0,1.34,0.94,0.4,0.57,0,0
Paraguay,Carlos Coronel,GK,29.0,6.0,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Damián Bobadilla,MF,24.0,5.7,0,3.0,0.0,0.0,0.53,0.0,0.0,,0,0
Paraguay,Gabriel Ávalos,FW,35.0,4.6,0,5.0,1.0,20.0,1.09,0.22,0.0,0.0,0,0
Paraguay,Matías Espinoza,"DF,MF",28.0,4.0,0,0.0,0.0,,0.0,0.0,,,0,0
Paraguay,Matías Galarza,MF,23.0,4.0,2,11.0,4.0,36.4,2.77,1.01,0.18,0.5,0,0
Paraguay,Gustavo Velásquez,DF,34.0,3.8,0,1.0,0.0,0.0,0.26,0.0,0.0,,0,0
Paraguay,Robert Rojas,DF,29.0,2.9,0,5.0,0.0,0.0,1.74,0.0,0.0,,0,0
Paraguay,Agustín Sández,"DF,MF",25.0,2.5,0,0.0,0.0,,0.0,0.0,,,0,0
